protocol,dataset_scope,held_out_dataset,seed,generation_index,generation_number,best_generalization_score,best_complexity,best_nodes,best_height,best_expression,source_file
lodo,BMA,BMA,42,66,67,0.17817089668536162,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,67,68,0.17817089668536162,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,68,69,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,69,70,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,70,71,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,71,72,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,72,73,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,73,74,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,74,75,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,75,76,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,76,77,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,77,78,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,78,79,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,79,80,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,80,81,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,81,82,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,82,83,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,83,84,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,84,85,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,85,86,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,86,87,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,87,88,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,88,89,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,89,90,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,90,91,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,91,92,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,92,93,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,93,94,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,94,95,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,95,96,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,96,97,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,97,98,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,98,99,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,42,99,100,0.17817089571966727,19.0,19,9,"add(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, mul(mul(GLCM_Contrast, mul(GLCM_Contrast, Gradient_Squared_Energy)), pabs(mul(Curvelet_Transform_Sharpness_Index, pabs(mul(pabs(psqrt(Wavelet_W1)), Fourier_Transform_Sharpness_Index)))))))",outputs/05_gp_runs/folds/heldout_BMA/seed_42/progress.csv
lodo,BMA,BMA,43,0,1,0.19740946531910633,6.0,6,2,"add(mul(Gradient_Squared_Energy, Gradient_Squared_Energy), pabs(Gradient_Squared_Energy))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,1,2,0.19680509143546965,6.0,6,2,"add(mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast), pabs(Gradient_Squared_Energy))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,2,3,0.18910328296924134,5.0,5,2,"add(Fourier_Transform_Sharpness_Index, mul(Squared_Gradient, Fourier_High_Frequency_Energy_Ratio))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,3,4,0.18910328296924134,5.0,5,2,"add(Fourier_Transform_Sharpness_Index, mul(Squared_Gradient, Fourier_High_Frequency_Energy_Ratio))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,4,5,0.18910328296924134,5.0,5,2,"add(Fourier_Transform_Sharpness_Index, mul(Squared_Gradient, Fourier_High_Frequency_Energy_Ratio))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,5,6,0.18910328280786712,5.0,5,2,"add(Fourier_Transform_Sharpness_Index, mul(Squared_Gradient, Fourier_High_Frequency_Energy_Ratio))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,6,7,0.18910328280786712,5.0,5,2,"add(Fourier_Transform_Sharpness_Index, mul(Squared_Gradient, Fourier_High_Frequency_Energy_Ratio))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,7,8,0.18534727258018996,7.0,7,3,"add(Fourier_Transform_Sharpness_Index, mul(mul(Squared_Gradient, Fourier_High_Frequency_Energy_Ratio), Fourier_High_Frequency_Energy_Ratio))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,8,9,0.18534727258018996,7.0,7,3,"add(Fourier_Transform_Sharpness_Index, mul(mul(Squared_Gradient, Fourier_High_Frequency_Energy_Ratio), Fourier_High_Frequency_Energy_Ratio))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,9,10,0.1853256232601377,9.0,9,4,"add(Fourier_Transform_Sharpness_Index, mul(Squared_Gradient, mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, GLCM_Contrast))))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,10,11,0.1853256232601377,9.0,9,4,"add(Fourier_Transform_Sharpness_Index, mul(Squared_Gradient, mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, GLCM_Contrast))))",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,11,12,0.18425734114766945,12.0,12,4,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, Gradient_Squared_Energy), psqrt(Fourier_Transform_Sharpness_Index)), mul(Gradient_Squared_Energy, GLCM_Contrast)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,12,13,0.18425734114766945,12.0,12,4,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, Gradient_Squared_Energy), psqrt(Fourier_Transform_Sharpness_Index)), mul(Gradient_Squared_Energy, GLCM_Contrast)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,13,14,0.18327617250127992,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_Transform_Sharpness_Index, Gradient_Squared_Energy), psqrt(Fourier_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,14,15,0.18327617250127992,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_Transform_Sharpness_Index, Gradient_Squared_Energy), psqrt(Fourier_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,15,16,0.17941786801971238,16.0,16,7,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(GLCM_Contrast, Gradient_Squared_Energy), pabs(add(Wavelet_W1, Intensity_Skewness_Index)))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,16,17,0.17941786801971238,16.0,16,7,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(GLCM_Contrast, Gradient_Squared_Energy), pabs(add(Wavelet_W1, Intensity_Skewness_Index)))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,17,18,0.17941786801971238,16.0,16,7,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(GLCM_Contrast, Gradient_Squared_Energy), pabs(add(Wavelet_W1, Intensity_Skewness_Index)))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,18,19,0.17941786801971238,16.0,16,7,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(GLCM_Contrast, Gradient_Squared_Energy), pabs(add(Wavelet_W1, Intensity_Skewness_Index)))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,19,20,0.17851595370864615,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,20,21,0.17851595370864615,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,21,22,0.17851595370864615,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,22,23,0.17851595370864615,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,23,24,0.17851595370864615,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,24,25,0.17851595370864615,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,25,26,0.17851595370864615,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,26,27,0.17851595354100522,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,27,28,0.17851595354100522,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,28,29,0.17851595338666298,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,29,30,0.17851595331613243,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
lodo,BMA,BMA,43,30,31,0.17851595331613243,14.0,14,6,"add(mul(mul(mul(Gradient_Squared_Energy, mul(mul(Fourier_High_Frequency_Energy_Ratio, Squared_Gradient), pabs(Curvelet_Transform_Sharpness_Index))), GLCM_Contrast), GLCM_Contrast), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_BMA/seed_43/progress.csv
