dataset,measure_name,label_source_used,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice
BMA,Spatial Frequency,gradient_free_surrogate,0.05263157894736842,4.2368421052631575,0.5121027588624669,12.578947368421053,2.126240753849194,0.02631578947368421,0.04602585077410128,0.1859814317392437,1.394736842105263,0.030934999079909188
BMA,Modified Tenengrad,gradient_free_surrogate,0.07894736842105263,3.9210526315789473,0.5651699757229519,12.578947368421053,2.392428004055693,0.02631578947368421,0.05307982452354093,0.10929072362912377,1.368421052631579,0.30639986242167644
BMA,Absolute Central Moment 2,gradient_free_surrogate,0.05263157894736842,7.657894736842105,0.23556818621144426,12.447368421052632,1.0287463606438871,0.05263157894736842,0.03670653393989877,0.7311445487701277,2.0526315789473686,0.022050363803282385
BMA,Absolute Central Moment 4,gradient_free_surrogate,0.4473684210526316,7.368421052631579,0.20798367139598192,12.394736842105264,0.9057459153916362,0.05263157894736842,0.037645815081454835,0.7842212766024738,1.9736842105263157,0.0921183979441412
BMA,Image Power,gradient_free_surrogate,0.3684210526315789,8.078947368421053,0.25385978565643486,12.394736842105264,1.8982677935576806,0.10526315789473684,0.037376699927299306,0.8174841940959042,2.0789473684210527,0.012153488300973552
TBF,Tenengrad,gradient_free_surrogate,0.22527472527472528,2.730769230769231,0.6414290880929131,12.95054945054945,2.8022455037941625,0.005494505494505495,0.06766441910183837,0.4554947590497199,1.1813186813186813,0.026093819838715712
TBF,Brenner Gradient,gradient_free_surrogate,0.22527472527472528,2.7142857142857144,0.6544187885325566,12.741758241758241,2.8808650665541027,0.054945054945054944,0.06922934260275526,1.0062974425157303,1.1593406593406594,0.014028406201396143
TBF,Variance of Laplacian,gradient_free_surrogate,5.269230769230769,9.571428571428571,0.07990194903051379,5.648351648351649,0.7811143832205846,1.456043956043956,0.014361831713565164,0.6553342443630407,1.6153846153846154,0.022744537580292663
TBF,Sum Modified Laplacian,gradient_free_surrogate,4.824175824175824,9.917582417582418,0.08377728086675827,6.0,0.7009191286044468,1.2857142857142858,0.009801574705218119,0.6582544950981335,1.8186813186813187,0.037116019340464844
TBF,Normalized Variance,gradient_free_surrogate,0.2032967032967033,6.576923076923077,0.2141160451402119,12.945054945054945,0.7525704704170577,0.01098901098901099,0.007372791262249758,0.9843782276603638,1.5,0.01640709839761257
TBF,Energy of Gradient,gradient_free_surrogate,0.22527472527472528,2.730769230769231,0.6414290880929131,12.95054945054945,2.8022455037941625,0.005494505494505495,0.06766441910183837,0.4554947590497199,1.1813186813186813,0.024259124356321986
TBF,Histogram Entropy,gradient_free_surrogate,1.0164835164835164,14.0,0.0,2.0,0.0,0.0,0.0,433280218843.8604,14.0,0.012970208774786444
TBF,GLCM Contrast,gradient_free_surrogate,6.829670329670329,13.994505494505495,0.036073376434801296,4.065934065934066,0.5762680545446738,1.6593406593406594,0.09055135607994101,0.017959906882085184,1.5164835164835164,1.6901292980194556
TBF,Variance of Gradient,gradient_free_surrogate,0.24175824175824176,2.6648351648351647,0.6671198110825897,12.923076923076923,2.9843945692123106,0.01098901098901099,0.07295715717560892,0.31451568773574823,1.1703296703296704,0.03937584961764516
TBF,Fourier Transform Sharpness Index,gradient_free_surrogate,0.2032967032967033,3.681318681318681,0.4169206708397541,13.0,1.5575253453478881,0.0,0.029576518975127496,0.32486610526331006,1.2747252747252746,0.18126084360410455
TBF,Fourier High Frequency Energy Ratio,gradient_free_surrogate,4.956043956043956,9.934065934065934,0.3359340933346045,3.879120879120879,1.3462084207542406,2.681318681318681,0.1583402544353095,0.6137744586612771,1.2032967032967032,0.19649423778289934
TBF,Roberts Focus Measure,gradient_free_surrogate,3.89010989010989,9.928571428571429,0.09920751835276795,6.906593406593407,0.6946170637579734,1.2032967032967032,0.009294560276710016,0.672059911716087,1.8571428571428572,0.02840753272990696
TBF,Wavelet W1,gradient_free_surrogate,6.9010989010989015,6.049450549450549,0.010367116456734696,7.170329670329671,1.1279090540634795,1.5,0.012364839612699142,0.7700602003516749,1.2912087912087913,0.14855345541960557
TBF,Wavelet W2,gradient_free_surrogate,6.9010989010989015,6.049450549450549,0.010367116456734696,7.170329670329671,1.1279090540634795,1.5,0.012364839612699142,0.7700602003516749,1.2912087912087913,0.16860394940129475
TBF,Wavelet W3,gradient_free_surrogate,6.9010989010989015,6.049450549450549,0.010367116456734696,7.170329670329671,1.1279090540634795,1.5,0.012364839612699142,0.7700602003516749,1.2912087912087913,0.17420710403588607
TBF,Wavelet Detail Energy (db1),gradient_free_surrogate,6.9010989010989015,6.049450549450549,0.010361655570159917,7.170329670329671,1.1279786940196626,1.5,0.012364639678988465,0.7700685907502091,1.2912087912087913,0.15339564871741457
TBF,Curvelet Transform Sharpness Index,gradient_free_surrogate,6.9010989010989015,6.049450549450549,0.010361655570159917,7.170329670329671,1.1279786940196626,1.5,0.012364639678988465,0.7700685907502091,1.2912087912087913,0.15927825334249063
TBF,DCT Focus Measure,gradient_free_surrogate,3.1758241758241756,9.802197802197803,0.13181591372893986,6.8901098901098905,0.8206061553827683,1.401098901098901,0.012971777954424557,0.6947384673774392,1.6428571428571428,0.07422717778477818
TBF,Intensity Skewness Index,gradient_free_surrogate,6.928571428571429,10.510989010989011,0.010590911393429834,8.115384615384615,1.0929408497229942,0.07692307692307693,0.006271900637539934,0.024951940257877992,1.0054945054945055,0.07110055908677171
TBF,Squared Gradient,gradient_free_surrogate,0.22527472527472528,2.730769230769231,0.6414290880929131,12.95054945054945,2.8022455037941625,0.005494505494505495,0.06766441910183837,0.4554947590497199,1.1813186813186813,0.021710059483302763
TBF,Gradient Squared Energy,gradient_free_surrogate,0.22527472527472528,2.730769230769231,0.6414290880929131,12.95054945054945,2.8022455037941625,0.005494505494505495,0.06766441910183837,0.4554947590497199,1.1813186813186813,0.02323385741678066
TBF,Mean Intensity,gradient_free_surrogate,6.725274725274725,7.71978021978022,0.033405471140601925,6.384615384615385,0.9959370173859239,1.3076923076923077,0.014553645108898332,0.7980707620925035,1.379120879120879,0.006153114720946177
TBF,Intensity Variance,gradient_free_surrogate,0.22527472527472528,6.71978021978022,0.2180216761051733,12.934065934065934,0.7770191707896097,0.016483516483516484,0.007547855857965745,1.0098228843451054,1.4615384615384615,0.01729499226436018
TBF,Intensity Range Index,gradient_free_surrogate,0.6703296703296703,2.7967032967032965,0.8032456564289112,8.791208791208792,3.9995354029276955,1.2967032967032968,0.10744458186612778,1.8105799019436353,1.0714285714285714,0.009516657058848067
TBF,Maximal Intensity,gradient_free_surrogate,0.6648351648351648,2.6868131868131866,0.8624769397125593,8.131868131868131,4.212110323537057,1.4725274725274726,0.12535463537325636,1.947344928438564,1.0604395604395604,0.005797132427105679
TBF,Laplacian Energy,gradient_free_surrogate,5.269230769230769,9.571428571428571,0.07990273842478104,5.648351648351649,0.781165182559907,1.456043956043956,0.014362912576490153,0.6553368017612943,1.6153846153846154,0.14466292700148187
TBF,Mean Absolute Laplacian,gradient_free_surrogate,6.736263736263736,6.461538461538462,0.026922247536135938,6.335164835164835,1.1023670031472474,1.6483516483516483,0.017138563276663233,0.748961497705789,1.3131868131868132,0.14959087044466285
TBF,Spatial Frequency,gradient_free_surrogate,4.824175824175824,9.846153846153847,0.09301828038114968,5.862637362637362,0.7705801924169677,1.39010989010989,0.011602079020151512,0.6644923312404215,1.6703296703296704,0.03620191283873281
TBF,Modified Tenengrad,gradient_free_surrogate,0.21978021978021978,2.7362637362637363,0.64674905953033,12.95054945054945,2.8341598289689327,0.005494505494505495,0.06822433589817932,0.44331686016941446,1.164835164835165,0.3190074419637676
TBF,Absolute Central Moment 2,gradient_free_surrogate,0.22527472527472528,6.71978021978022,0.2180216761051733,12.934065934065934,0.7770191707896097,0.016483516483516484,0.007547855857965745,1.0098228843451054,1.4615384615384615,0.022727277785306803
TBF,Absolute Central Moment 4,gradient_free_surrogate,0.2692307692307692,6.28021978021978,0.24857199320293477,12.934065934065934,0.8860178447928981,0.016483516483516484,0.008755288084415377,1.0574387206477718,1.4065934065934067,0.09824371825903652
TBF,Image Power,gradient_free_surrogate,3.098901098901099,9.93956043956044,0.13706479150928844,6.906593406593407,0.7949689155665616,1.3736263736263736,0.01358342128004059,0.7164897443021607,1.7087912087912087,0.01218288546195254
